"year","dep_nac","cod_dep_nac","ciu_nac","cod_ciu_nac","lon_ciu_nac","lat_ciu_nac","dep_proc","cod_dep_proc","ciu_proc","cod_ciu_proc","lon_ciu_proc","lat_ciu_proc","cods_nac","codn_nac","nacionalidad","edad","sexo","estrato","tipo_col","pbm","snies_sede_adm","sede_admision","snies_sede_mat","sede_finalizacion","mod_adm","tipo_adm","paes","peama","facultad","cod_padre","snies_progra","programa","areac_snies","ca_cine","cd_cine","area_cine","puntaje_global","punt_comp_ciud","nivel_comp_ciud","punt_comu_escr","nivel_comu_escr","punt_ingles","nivel_ingles","punt_lect_crit","nivel_lect_crit","punt_razo_cuant","nivel_razo_cuant"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","COL","170","Colombiana","22","Hombres","Estrato 3","Oficial","13","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4125","4125","Ingeniería Química","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","191","174","Nivel 3","197","Nivel 4","170","A2","206","Sin información","209","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Hombres","Estrato 4","Oficial","37","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","197","194","Nivel 3","188","Nivel 4","189","B1","203","Sin información","209","Nivel 4"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Mujeres","Estrato 3","Oficial","16","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16911","16911","Administración de Empresas (Nocturno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","161","173","Nivel 3","141","Nivel 2","145","A1","181","Sin información","164","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Mujeres","Estrato 3","Privado","51","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","187","184","Nivel 3","159","Nivel 3","208","B2","193","Sin información","189","Nivel 3"
"2018","CALDAS","17","ANSERMA","17042","-75.7839965823","5.23807382965","CALDAS","17","ANSERMA","17042","-75.7839965823","5.23807382965","COL","170","Colombiana","22","Mujeres","Estrato 2","Oficial","14","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","180","159","Nivel 3","213","Nivel 4","181","B1","176","Sin información","171","Nivel 3"
"2018","NARIÑO","52","TÚQUERRES","52838","-77.6308338397","1.13530689164","Sin datos","-89","Sin datos","-89","-89","-89","COL","170","Colombiana","22","Hombres","Estrato 2","Oficial","20","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4123","4123","Ingeniería Electrónica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","148","162","Nivel 3","-89","Sin datos","199","B1","190","Sin información","188","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Mujeres","Estrato 4","Privado","56","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","161","146","Nivel 2","185","Nivel 4","178","B1","147","Sin información","147","Nivel 2"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Hombres","Estrato 4","Privado","65","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","175","166","Nivel 3","122","Nivel 2","203","B2","188","Sin información","194","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Hombres","Estrato 6","Privado","70","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","170","157","Nivel 3","135","Nivel 2","218","B2","145","Sin información","194","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Mujeres","Estrato 3","Oficial","12","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16912","16912","Administración de Sistemas Informáticos","Economía, administración, contaduría y afines","6","61","Tecnologías de la información y la comunicación (TIC)","155","139","Nivel 2","145","Nivel 2","145","A1","154","Sin información","191","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 3","Privado","48","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","183","198","Nivel 3","148","Nivel 2","181","B1","182","Sin información","207","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 3","Privado","35","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16912","16912","Administración de Sistemas Informáticos","Economía, administración, contaduría y afines","6","61","Tecnologías de la información y la comunicación (TIC)","187","167","Nivel 3","164","Nivel 3","213","B2","213","Sin información","177","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","22","Hombres","Estrato 3","Oficial","17","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4123","4123","Ingeniería Electrónica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","194","196","Nivel 3","180","Nivel 3","200","B2","194","Sin información","201","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 4","Privado","48","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","173","207","Nivel 4","129","Nivel 2","174","B1","177","Sin información","177","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 5","Privado","51","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","207","206","Nivel 4","214","Nivel 4","209","B2","196","Sin información","210","Nivel 4"
"2018","CUNDINAMARCA","25","SOACHA","25754","-74.1949015405","4.58639001648","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","14","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4126","4126","Arquitectura","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","175","178","Nivel 3","152","Nivel 3","166","A2","192","Sin información","186","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","VILLAMARÍA","17873","-75.4898102931","5.03916965231","COL","170","Colombiana","21","Hombres","Estrato 2","Privado","43","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","190","177","Nivel 3","182","Nivel 3","186","B1","207","Sin información","199","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","9","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","151","105","Nivel 1","204","Nivel 4","152","A2","127","Sin información","168","Nivel 3"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","COL","170","Colombiana","22","Hombres","Estrato 3","Privado","49","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4126","4126","Arquitectura","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","172","208","Nivel 4","107","Nivel 1","162","A2","192","Sin información","191","Nivel 3"
"2018","LA GUAJIRA","44","MAICAO","44430","-72.2430361521","11.3774000042","LA GUAJIRA","44","MAICAO","44430","-72.2430361521","11.3774000042","COL","170","Colombiana","22","Mujeres","Estrato 2","Privado","24","1103","Manizales","1103","Manizales","Especial","PAES","Comunidades indígenas","No aplica","Ingeniería y arquitectura","4123","4123","Ingeniería Electrónica","Ingeniería, arquitectura, urbanismo y afines","7","714","Ingeniería, industria y construcción","137","148","Nivel 2","-89","Sin datos","161","A2","205","Sin información","172","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 3","Privado","40","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","159","161","Nivel 3","136","Nivel 2","166","A2","139","Sin información","193","Nivel 3"
"2018","NARIÑO","52","COLÓN","52203","-77.0213346773","1.64512029958","NARIÑO","52","COLÓN","52203","-77.0213346773","1.64512029958","COL","170","Colombiana","21","Hombres","Estrato 1","Oficial","1","1103","Manizales","1103","Manizales","Especial","PAES","Mejores bachilleres de municipios pobres","No aplica","Ingeniería y arquitectura","4123","4123","Ingeniería Electrónica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","156","123","Nivel 1","165","Nivel 3","169","A2","144","Sin información","179","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 6","Privado","87","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","176","156","Nivel 2","170","Nivel 3","206","B2","153","Sin información","193","Nivel 3"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 6","Privado","67","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4126","4126","Arquitectura","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","192","200","Nivel 4","167","Nivel 3","211","B2","211","Sin información","173","Nivel 3"
"2018","CALDAS","17","PÁCORA","17513","-75.4600089101","5.52868689559","CALDAS","17","PÁCORA","17513","-75.4600089101","5.52868689559","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","45","1102","Medellín","1102","Medellín","Regular","Regular","No aplica","No aplica","Minas","121","121","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","194","188","Nivel 3","205","Nivel 4","164","A2","196","Sin información","216","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","VILLAMARÍA","17873","-75.4898102931","5.03916965231","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","19","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4126","4126","Arquitectura","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","169","79","Nivel 1","172","Nivel 3","191","B1","217","Sin información","186","Nivel 3"
"2018","CALDAS","17","SALAMINA","17653","-75.4871709558","5.4026014886","CALDAS","17","SALAMINA","17653","-75.4871709558","5.4026014886","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","21","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4125","4125","Ingeniería Química","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","208","214","Nivel 4","191","Nivel 4","207","B2","225","Sin información","203","Nivel 4"
"2018","CALDAS","17","RIOSUCIO","17614","-75.7023188489","5.42395347461","CALDAS","17","RIOSUCIO","17614","-75.7023188489","5.42395347461","COL","170","Colombiana","21","Hombres","Estrato 1","Oficial","3","1103","Manizales","1103","Manizales","Especial","PAES","Comunidades indígenas","No aplica","Ingeniería y arquitectura","4122","4122","Ingeniería Eléctrica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","183","175","Nivel 3","181","Nivel 3","167","A2","189","Sin información","203","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 3","Privado","71","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","175","191","Nivel 3","165","Nivel 3","173","B1","164","Sin información","183","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 3","Privado","32","1102","Medellín","1102","Medellín","Regular","Regular","No aplica","No aplica","Ciencias humanas y económicas","114","114","Economía","Ciencias sociales y humanas","3","31","Ciencias sociales, periodismo e información","173","160","Nivel 3","127","Nivel 2","169","A2","178","Sin información","232","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","8","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","173","152","Nivel 2","146","Nivel 2","188","B1","195","Sin información","183","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","VILLAMARÍA","17873","-75.4898102931","5.03916965231","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","24","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4126","4126","Arquitectura","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","176","188","Nivel 3","163","Nivel 3","189","B1","154","Sin información","184","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 6","Privado","95","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4123","4123","Ingeniería Electrónica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","177","169","Nivel 3","131","Nivel 2","187","B1","195","Sin información","203","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","RIOSUCIO","17614","-75.7023188489","5.42395347461","COL","170","Colombiana","21","Hombres","Estrato 1","Oficial","1","1103","Manizales","1103","Manizales","Especial","PAES","Comunidades indígenas","No aplica","Ingeniería y arquitectura","4125","4125","Ingeniería Química","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","186","193","Nivel 3","160","Nivel 3","170","A2","185","Sin información","221","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 3","Oficial","22","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","181","189","Nivel 3","186","Nivel 4","182","B1","170","Sin información","178","Nivel 3"
"2018","TOLIMA","73","IBAGUÉ","73001","-75.1963501468","4.4396307255","TOLIMA","73","IBAGUÉ","73001","-75.1963501468","4.4396307255","COL","170","Colombiana","21","Mujeres","Estrato 3","Oficial","16","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ciencias exactas y naturales","16915","16915","Ingeniería Física","Ingeniería, arquitectura, urbanismo y afines","5","53","Ciencias naturales, matemáticas y estadística","178","169","Nivel 3","172","Nivel 3","195","B1","188","Sin información","166","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 3","Privado","58","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16911","16911","Administración de Empresas (Nocturno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","137","96","Nivel 1","134","Nivel 2","151","A2","137","Sin información","166","Nivel 3"
"2018","CESAR","20","VALLEDUPAR","20001","-73.2586483431","10.4615184337","CESAR","20","VALLEDUPAR","20001","-73.2586483431","10.4615184337","COL","170","Colombiana","21","Mujeres","Estrato 2","Privado","44","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4122","4122","Ingeniería Eléctrica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","169","174","Nivel 3","153","Nivel 3","176","B1","163","Sin información","181","Nivel 3"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","COL","170","Colombiana","21","Hombres","Estrato 2","Privado","35","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4125","4125","Ingeniería Química","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","173","185","Nivel 3","94","Nivel 1","209","B2","194","Sin información","185","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 4","Privado","56","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16911","16911","Administración de Empresas (Nocturno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","162","157","Nivel 3","169","Nivel 3","129","A1","173","Sin información","181","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","38","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","183","168","Nivel 3","180","Nivel 3","170","A2","185","Sin información","211","Nivel 4"
"2018","NARIÑO","52","SAN ANDRÉS DE TUMACO","52835","-78.789400969","1.75029972282","NARIÑO","52","SAN ANDRÉS DE TUMACO","52835","-78.789400969","1.75029972282","COL","170","Colombiana","21","Hombres","Estrato 1","Privado","38","1103","Manizales","1103","Manizales","Especial","PAES","Población afrocolombiana","No aplica","Ingeniería y arquitectura","4122","4122","Ingeniería Eléctrica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","141","136","Nivel 2","95","Nivel 1","126","A1","178","Sin información","171","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","12","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","196","162","Nivel 3","180","Nivel 3","202","B2","227","Sin información","210","Nivel 4"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 1","Oficial","2","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16911","16911","Administración de Empresas (Nocturno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","156","163","Nivel 3","203","Nivel 4","116","-A1","161","Sin información","139","Nivel 2"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","31","Mujeres","Estrato 3","Oficial","19","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16914","16914","Gestión Cultural y Comunicativa","Economía, administración, contaduría y afines","3","31","Ciencias sociales, periodismo e información","165","136","Nivel 2","207","Nivel 4","165","A2","154","Sin información","163","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","22","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","170","179","Nivel 3","131","Nivel 2","184","B1","141","Sin información","215","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","15","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4124","4124","Ingeniería Industrial","Ingeniería, arquitectura, urbanismo y afines","7","72","Ingeniería, industria y construcción","169","192","Nivel 3","93","Nivel 1","199","B1","191","Sin información","172","Nivel 3"
"2018","CAUCA","19","POPAYÁN","19001","-76.624787641","2.44823960489","CAUCA","19","POPAYÁN","19001","-76.624787641","2.44823960489","COL","170","Colombiana","21","Hombres","Estrato 3","Privado","55","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ciencias exactas y naturales","16915","16915","Ingeniería Física","Ingeniería, arquitectura, urbanismo y afines","5","53","Ciencias naturales, matemáticas y estadística","175","194","Nivel 3","146","Nivel 2","210","B2","154","Sin información","169","Nivel 3"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 2","Oficial","12","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","162","194","Nivel 3","100","Nivel 1","182","B1","172","Sin información","163","Nivel 3"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Hombres","Estrato 2","Oficial","7","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4121","4121","Ingeniería Civil","Ingeniería, arquitectura, urbanismo y afines","7","73","Ingeniería, industria y construcción","179","185","Nivel 3","127","Nivel 2","171","B1","190","Sin información","223","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","8","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","16912","16912","Administración de Sistemas Informáticos","Economía, administración, contaduría y afines","6","61","Tecnologías de la información y la comunicación (TIC)","195","182","Nivel 3","195","Nivel 4","178","B1","187","Sin información","232","Nivel 4"
"2018","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 3","Oficial","29","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ciencias exactas y naturales","16916","16916","Matemáticas","Matemáticas y ciencias naturales","5","54","Ciencias naturales, matemáticas y estadística","187","184","Nivel 3","166","Nivel 3","197","B1","173","Sin información","215","Nivel 4"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","Sin datos","-89","Sin datos","-89","-89","-89","COL","170","Colombiana","21","Hombres","Estrato 2","Privado","27","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","191","184","Nivel 3","171","Nivel 3","193","B1","208","Sin información","201","Nivel 3"
"2018","NORTE DE SANTANDER","54","CÚCUTA","54001","-72.5055909659","7.90526711655","CALDAS","17","MANIZALES","17001","-75.4904150625","5.05705056379","COL","170","Colombiana","21","Mujeres","Estrato 2","Oficial","21","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Administración","4120","4120","Administración de Empresas (Diurno)","Economía, administración, contaduría y afines","4","41","Administración de empresas y derecho","162","166","Nivel 3","141","Nivel 2","143","A1","166","Sin información","194","Nivel 3"
"2018","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","BOGOTÁ, D. C.","11","BOGOTÁ, D.C.","11001","-74.1139187163","4.62457504964","COL","170","Colombiana","21","Hombres","Estrato 3","Oficial","14","1103","Manizales","1103","Manizales","Regular","Regular","No aplica","No aplica","Ingeniería y arquitectura","4122","4122","Ingeniería Eléctrica","Ingeniería, arquitectura, urbanismo y afines","7","71","Ingeniería, industria y construcción","199","216","Nivel 4","191","Nivel 4","192","B1","191","Sin información","204","Nivel 4"
